Account,Organization,Program,Transaction Date,Type,Document,Description,Commit Type,Fund,Column1,Column2,Activity Date,Field,Amount,Increase/Decrease,FY,Account Category,Account Desc
932120,31283,101,11/17/2022 17:38,INEI,U0261498,Creative Ads Screenprinting LLC,U,212546,,,11/17/2022 17:35,YTD,36,+,2023,Supplies and Materials,Clothing & Uniforms
932120,31283,101,10/21/2022 12:12,POBC,*0035610,Batch Close PO P0169842,U,125260,,,10/21/2022 0:00,ENC,0,-,2023,Supplies and Materials,Clothing & Uniforms
932120,31283,101,10/21/2022 12:12,POBC,*0035610,Batch Close PO P0169842,U,125260,,,10/21/2022 0:00,ENC,0,-,2023,Supplies and Materials,Clothing & Uniforms
932120,31283,101,10/17/2022 9:53,PORD,P0170752,Creative Ads Screenprinting LLC,U,212546,,,10/17/2022 9:52,ENC,36,+,2023,Supplies and Materials,Clothing & Uniforms
932120,31283,101,10/14/2022 19:41,CR9,F0139073,05-2022 2FastenalShirts,U,212546,,,10/14/2022 19:01,YTD,53.75,+,2023,Supplies and Materials,Clothing & Uniforms
932120,31283,101,10/7/2022 8:38,INEI,U0258990,Creative Ads Screenprinting LLC,U,125260,,,10/7/2022 8:37,ENC,-154,-,2023,Supplies and Materials,Clothing & Uniforms
932120,31283,101,10/7/2022 8:38,INEI,U0258990,Creative Ads Screenprinting LLC,U,125260,,,10/7/2022 8:37,ENC,-22,-,2023,Supplies and Materials,Clothing & Uniforms
932120,31283,101,10/7/2022 8:38,INEI,U0258990,Creative Ads Screenprinting LLC,U,125260,,,10/7/2022 8:37,YTD,22,+,2023,Supplies and Materials,Clothing & Uniforms
932120,31283,101,10/7/2022 8:38,INEI,U0258990,Creative Ads Screenprinting LLC,U,125260,,,10/7/2022 8:37,YTD,154,+,2023,Supplies and Materials,Clothing & Uniforms
932120,31283,101,9/21/2022 15:11,PORD,P0169842,Creative Ads Screenprinting LLC,U,125260,,,9/21/2022 15:10,ENC,22,+,2023,Supplies and Materials,Clothing & Uniforms
932120,31283,101,9/21/2022 15:11,PORD,P0169842,Creative Ads Screenprinting LLC,U,125260,,,9/21/2022 15:10,ENC,154,+,2023,Supplies and Materials,Clothing & Uniforms
932120,31230,152,9/6/2022 13:17,POBC,*0035435,Batch Close PO P0167434,U,215301,,,9/6/2022 0:00,ENC,0,-,2023,Supplies and Materials,Clothing & Uniforms
932120,31230,152,8/22/2022 10:41,INEI,U0256230,CSI Promotions,U,215301,,,8/22/2022 10:39,ENC,-612.5,-,2023,Supplies and Materials,Clothing & Uniforms
932120,31230,152,8/22/2022 10:41,INEI,U0256230,CSI Promotions,U,215301,,,8/22/2022 10:39,YTD,612.5,+,2023,Supplies and Materials,Clothing & Uniforms
932120,31230,152,7/19/2022 17:38,PORD,P0167434,CSI Promotions,U,215301,,,7/19/2022 17:35,ENC,612.5,+,2023,Supplies and Materials,Clothing & Uniforms
932290,31230,101,11/18/2022 14:35,F17,F0140045,TXN00336328 WALMART1392,U,141068,,,11/18/2022 14:30,YTD,37.09,+,2023,Supplies and Materials,Assorted Food Products
932290,31260,101,11/10/2022 18:41,F17,F0139881,TXN00336540 JIMMYJOHNS1844ECO,U,212511,,,11/10/2022 18:30,YTD,99.23,+,2023,Supplies and Materials,Assorted Food Products
932290,31260,101,11/7/2022 19:47,CR9,F0139760,090822 ISA Student Meeting Pizza Re,U,212511,,,11/7/2022 19:02,YTD,81.19,+,2023,Supplies and Materials,Assorted Food Products
932290,31260,101,11/7/2022 12:36,F17,F0139730,TXN00334989 TARGETCOM,U,125400,,,11/7/2022 11:00,YTD,116.4,+,2023,Supplies and Materials,Assorted Food Products
932290,31260,101,11/7/2022 12:35,F17,F0139730,TXN00336161 COSTCOWHSE0635,U,125400,,,11/7/2022 11:00,YTD,25.17,+,2023,Supplies and Materials,Assorted Food Products
932290,31200,101,11/7/2022 12:35,F17,F0139730,TXN00335478 STAPLS0203716270000001,U,212501,,,11/7/2022 11:00,YTD,67.6,+,2023,Supplies and Materials,Assorted Food Products
932290,31200,101,11/7/2022 12:35,F17,F0139730,TXN00335217 AMZNMKTPUS1K5ZP9R01AM,U,212503,,,11/7/2022 11:00,YTD,14.99,+,2023,Supplies and Materials,Assorted Food Products
932290,31260,101,11/7/2022 12:35,F17,F0139730,TXN00335219 TARGET00011072,U,125400,,,11/7/2022 11:00,YTD,123.04,+,2023,Supplies and Materials,Assorted Food Products
932290,31200,101,11/7/2022 12:35,F17,F0139730,TXN00335170 COSTCOWHSE0635,U,212538,,,11/7/2022 11:00,YTD,162.32,+,2023,Supplies and Materials,Assorted Food Products
932290,31241,101,11/2/2022 19:50,CR9,F0139618,272022A Snacks for MSA Recruiting E,U,212513,,,11/2/2022 19:01,YTD,49.82,+,2023,Supplies and Materials,Assorted Food Products
932290,31241,101,11/2/2022 19:50,CR9,F0139618,0272022 Snacks for MSA Recruiting E,U,212513,,,11/2/2022 19:01,YTD,80.25,+,2023,Supplies and Materials,Assorted Food Products
932290,31241,101,11/2/2022 19:50,CR9,F0139618,0262022 Snacks for MSA Recruiting E,U,212513,,,11/2/2022 19:01,YTD,67.82,+,2023,Supplies and Materials,Assorted Food Products
932290,31283,101,10/31/2022 19:44,CR9,F0139538,27-2022 DunkinDonuts,U,212546,,,10/31/2022 19:01,YTD,58.16,+,2023,Supplies and Materials,Assorted Food Products
932290,31200,101,10/21/2022 12:35,F17,F0139241,TXN00334653 COSTCOWHSE0635,U,212538,,,10/21/2022 11:00,YTD,101.77,+,2023,Supplies and Materials,Assorted Food Products
932290,31241,101,10/5/2022 19:44,CR9,F0138765,0042022 Food for MSA Association Me,U,212513,,,10/5/2022 19:01,YTD,181.27,+,2023,Supplies and Materials,Assorted Food Products
932290,31200,101,10/3/2022 16:35,JE16,F0138698,corr F0138472 move to fund 212503,U,125615,,,9/30/2022 23:59,YTD,-17.82,-,2023,Supplies and Materials,Assorted Food Products
932290,31200,101,10/3/2022 16:35,JE16,F0138698,corr F0138472 move from fund 125615,U,212503,,,9/30/2022 23:59,YTD,17.82,+,2023,Supplies and Materials,Assorted Food Products
932290,31241,101,9/28/2022 19:42,CR9,F0138590,9262022 Snacks for MSA Student Recr,U,212513,,,9/28/2022 19:01,YTD,48.32,+,2023,Supplies and Materials,Assorted Food Products
932290,31230,101,9/26/2022 16:35,F17,F0138472,LOWE S FOODS #215,U,212542,,,9/26/2022 16:30,YTD,10.47,+,2023,Supplies and Materials,Assorted Food Products
932290,31200,101,9/26/2022 16:35,F17,F0138472,LOWE S FOODS #215,U,125615,,,9/26/2022 16:30,YTD,17.82,+,2023,Supplies and Materials,Assorted Food Products
932290,31200,101,9/21/2022 19:44,CR9,F0138387,000093 Career Success Student Event,U,212503,,,9/21/2022 19:01,YTD,129.54,+,2023,Supplies and Materials,Assorted Food Products
932290,31200,101,8/22/2022 8:32,F17,F0137427,STAPLS0202032803000001,U,212501,,,8/21/2022 23:59,YTD,28.26,+,2023,Supplies and Materials,Assorted Food Products
932290,31200,101,8/19/2022 12:33,F17,F0137362,STAPLS0201337600000001,U,212501,,,8/19/2022 12:30,YTD,18.72,+,2023,Supplies and Materials,Assorted Food Products
932290,31200,101,8/17/2022 19:41,CR9,F0137321,7906 Dunkin Donut Refreshments for,U,212501,,,8/17/2022 19:01,YTD,67.58,+,2023,Supplies and Materials,Assorted Food Products
932290,31200,101,7/22/2022 8:35,F17,F0136440,STAPLS0200381362000001,U,212501,,,7/21/2022 23:59,YTD,22.93,+,2023,Supplies and Materials,Assorted Food Products
932290,31200,101,7/14/2022 19:38,CR9,F0136272,8692,U,212501,,,7/14/2022 19:00,YTD,33.79,+,2023,Supplies and Materials,Assorted Food Products
932290,31230,103,10/14/2022 16:35,F17,F0139031,TXN00334855 PAPAJOHNS1698,U,213901,,,10/14/2022 16:00,YTD,133.06,+,2023,Supplies and Materials,Assorted Food Products
932290,31230,152,11/7/2022 12:35,F17,F0139730,TXN00335514 COSTCOWHSE0635,U,215301,,,11/7/2022 11:00,YTD,150.58,+,2023,Supplies and Materials,Assorted Food Products
932290,31230,152,10/14/2022 16:35,F17,F0139031,TXN00334133 WMSUPERCENTER1392,U,215301,,,10/14/2022 16:00,YTD,40.62,+,2023,Supplies and Materials,Assorted Food Products
932290,31230,152,9/22/2022 16:35,F17,F0138404,COSTCO WHSE #0635,U,215301,,,9/22/2022 16:00,YTD,38.5,+,2023,Supplies and Materials,Assorted Food Products
932290,31230,152,9/8/2022 14:35,F17,F0138001,WAL-MART #1392,U,215301,,,9/8/2022 14:00,YTD,42.33,+,2023,Supplies and Materials,Assorted Food Products
932290,31230,152,9/8/2022 14:35,F17,F0138001,COSTCO WHSE #0635,U,215301,,,9/8/2022 14:00,YTD,309.47,+,2023,Supplies and Materials,Assorted Food Products
932290,31230,152,9/1/2022 19:44,CR9,F0137860,08937D Fruit for EMBA Students,U,215301,,,9/1/2022 19:00,YTD,33.63,+,2023,Supplies and Materials,Assorted Food Products
932290,31230,152,8/19/2022 12:35,F17,F0137362,AMZN MKTP US 482Q479M3,U,215301,,,8/19/2022 12:30,YTD,184.59,+,2023,Supplies and Materials,Assorted Food Products
932290,31230,152,8/19/2022 12:35,F17,F0137362,AMZN MKTP US 6M9949GH3,U,215301,,,8/19/2022 12:30,YTD,95.85,+,2023,Supplies and Materials,Assorted Food Products
932290,31230,152,7/22/2022 8:36,F17,F0136441,WM SUPERCENTER #1392,U,215301,,,7/21/2022 23:59,YTD,57.31,+,2023,Supplies and Materials,Assorted Food Products
932310,31260,101,11/7/2022 12:35,F17,F0139730,TXN00336074 AMZNMKTPUSH054A13G0,U,125400,,,11/7/2022 11:00,YTD,50.37,+,2023,Supplies and Materials,Instructional Supplies
932310,31200,101,11/7/2022 12:35,F17,F0139730,TXN00335997 AMZSTYLUSPUBLISHIN,U,125615,,,11/7/2022 11:00,YTD,30,+,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,11/7/2022 12:35,F17,F0139730,TXN00335965 STAPLS0203897605000001,U,212546,,,11/7/2022 11:00,YTD,344.5,+,2023,Supplies and Materials,Instructional Supplies
932310,31280,101,11/7/2022 12:35,F17,F0139730,TXN00335659 THECULTUREMAP,U,125200,,,11/7/2022 11:00,YTD,12.95,+,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/24/2022 19:47,CR9,F0139342,3436261 AmazonProps,U,212546,,,10/24/2022 19:02,YTD,66.44,+,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/21/2022 12:13,POBC,*0035610,Batch Close PO P0170541,U,212546,,,10/21/2022 0:00,ENC,0,-,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/21/2022 12:13,POBC,*0035610,Batch Close PO P0170541,U,212546,,,10/21/2022 0:00,ENC,0,-,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/21/2022 12:13,POBC,*0035610,Batch Close PO P0170541,U,212546,,,10/21/2022 0:00,ENC,0,-,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/14/2022 16:35,F17,F0139031,TXN00334231 COASTALENGRAVINGSIGN,U,125260,,,10/14/2022 16:00,YTD,77.5,+,2023,Supplies and Materials,Instructional Supplies
932310,31260,101,10/14/2022 16:35,F17,F0139031,TXN00334182 AMAZONCOM1U2NM2MG2AMZN,U,125400,,,10/14/2022 16:00,YTD,84.55,+,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/13/2022 16:59,INEI,U0259253,Graduation Outlet,U,212546,,,10/13/2022 16:58,ENC,-370,-,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/13/2022 16:59,INEI,U0259253,Graduation Outlet,U,212546,,,10/13/2022 16:58,ENC,-185,-,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/13/2022 16:59,INEI,U0259253,Graduation Outlet,U,212546,,,10/13/2022 16:58,ENC,-31.16,-,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/13/2022 16:59,INEI,U0259253,Graduation Outlet,U,212546,,,10/13/2022 16:58,YTD,31.16,+,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/13/2022 16:59,INEI,U0259253,Graduation Outlet,U,212546,,,10/13/2022 16:58,YTD,185,+,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/13/2022 16:59,INEI,U0259253,Graduation Outlet,U,212546,,,10/13/2022 16:58,YTD,370,+,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/13/2022 10:35,F17,F0138998,DRI GALLUP,U,125260,,,10/13/2022 10:30,YTD,219.89,+,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/11/2022 13:47,PORD,P0170541,Graduation Outlet,U,212546,,,10/11/2022 13:45,ENC,31.16,+,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/11/2022 13:47,PORD,P0170541,Graduation Outlet,U,212546,,,10/11/2022 13:45,ENC,185,+,2023,Supplies and Materials,Instructional Supplies
932310,31283,101,10/11/2022 13:47,PORD,P0170541,Graduation Outlet,U,212546,,,10/11/2022 13:45,ENC,370,+,2023,Supplies and Materials,Instructional Supplies
932310,31230,101,9/30/2022 14:41,POBC,*0035485,Batch Close PO P0167866,U,141068,,,9/30/2022 0:00,ENC,0,-,2023,Supplies and Materials,Instructional Supplies
932310,31230,101,9/12/2022 15:59,INEI,U0257371,Dispute Resolution Research Center,U,141068,,,9/12/2022 15:56,ENC,-87.5,-,2023,Supplies and Materials,Instructional Supplies
932310,31230,101,9/12/2022 15:59,INEI,U0257371,Dispute Resolution Research Center,U,141068,,,9/12/2022 15:56,YTD,87.5,+,2023,Supplies and Materials,Instructional Supplies
932310,31230,101,7/29/2022 13:50,PORD,P0167866,Dispute Resolution Research Center,U,141068,,,7/29/2022 13:49,ENC,87.5,+,2023,Supplies and Materials,Instructional Supplies
932310,31200,101,7/26/2022 13:11,CNNI,22106470,The Case Centre USA,U,125620,,,7/26/2022 0:00,YTD,-1711.5,-,2023,Supplies and Materials,Instructional Supplies
932310,31200,101,7/26/2022 13:11,CNNI,22106470,The Case Centre USA,U,125620,,,7/26/2022 0:00,YTD,-2142,-,2023,Supplies and Materials,Instructional Supplies
932310,31230,101,7/22/2022 13:58,POBC,*0035256,Batch Close PO P0167110,U,125520,,,7/22/2022 0:00,ENC,0,-,2023,Supplies and Materials,Instructional Supplies
932310,31230,101,7/12/2022 14:14,INEI,U0254284,Becker Professional Development Cor,U,125520,,,7/12/2022 14:12,ENC,-600,-,2023,Supplies and Materials,Instructional Supplies
932310,31230,101,7/12/2022 14:14,INEI,U0254284,Becker Professional Development Cor,U,125520,,,7/12/2022 14:12,YTD,600,+,2023,Supplies and Materials,Instructional Supplies
932310,31230,101,7/11/2022 18:56,PORD,P0167110,Becker Professional Development Cor,U,125520,,,7/11/2022 18:54,ENC,600,+,2023,Supplies and Materials,Instructional Supplies
932310,31230,103,9/8/2022 14:36,F17,F0138001,CASE CENTRE,U,274200,,,9/8/2022 14:00,YTD,3240,+,2023,Supplies and Materials,Instructional Supplies
932310,31230,152,10/14/2022 16:35,F17,F0139031,TXN00334225 DRIGALLUP,U,215301,,,10/14/2022 16:00,YTD,748.63,+,2023,Supplies and Materials,Instructional Supplies
932320,31260,101,9/28/2022 19:42,CR9,F0138590,1765475 Open access fee for journal,U,125400,,,9/28/2022 19:01,YTD,614.52,+,2023,Supplies and Materials,Research Supplies   
932320,31250,101,7/22/2022 8:35,F17,F0136440,MECHANICAL TURK,U,125300,,,7/21/2022 23:59,YTD,924,+,2023,Supplies and Materials,Research Supplies   
932327,31260,101,11/1/2022 8:35,JE16,F0139551,MV U0252651 from 212511,U,212511,,,10/31/2022 23:59,YTD,-206.46,-,2023,Supplies and Materials,Photo/Video Supplies
932327,31260,101,11/1/2022 8:35,JE16,F0139551,MV U0252651 to 584950,U,584950,,,10/31/2022 23:59,YTD,206.46,+,2023,Supplies and Materials,Photo/Video Supplies
932390,31230,101,11/18/2022 14:35,F17,F0140045,TXN00336745 CFAINSTITUTE,U,141068,,,11/18/2022 14:30,YTD,1200,+,2023,Supplies and Materials,Misc Other Instructional Supplies
932390,31211,103,10/14/2022 16:35,F17,F0139031,TXN00334303 SQPINKBAKINGCO,U,214282,,,10/14/2022 16:00,YTD,107,+,2023,Supplies and Materials,Misc Other Instructional Supplies
932465,31200,101,10/21/2022 12:12,POBC,*0035610,Batch Close PO P0169884,U,125615,,,10/21/2022 0:00,ENC,0,-,2023,Supplies and Materials,Audiovisual/Photographic Supplies
932465,31200,101,10/21/2022 12:12,POBC,*0035610,Batch Close PO P0169884,U,125615,,,10/21/2022 0:00,ENC,0,-,2023,Supplies and Materials,Audiovisual/Photographic Supplies
932465,31200,101,10/6/2022 7:29,INEI,U0258187,CDWG,U,125615,,,10/6/2022 7:26,ENC,-1660.56,-,2023,Supplies and Materials,Audiovisual/Photographic Supplies
932465,31200,101,10/6/2022 7:29,INEI,U0258187,CDWG,U,125615,,,10/6/2022 7:26,YTD,1660.56,+,2023,Supplies and Materials,Audiovisual/Photographic Supplies
932465,31200,101,10/6/2022 7:26,INEI,U0258069,CDWG,U,125615,,,10/6/2022 7:25,ENC,-280.4,-,2023,Supplies and Materials,Audiovisual/Photographic Supplies
932465,31200,101,10/6/2022 7:26,INEI,U0258069,CDWG,U,125615,,,10/6/2022 7:25,YTD,280.4,+,2023,Supplies and Materials,Audiovisual/Photographic Supplies
932465,31200,101,9/22/2022 16:29,PORD,P0169884,CDWG,U,125615,,,9/22/2022 16:26,ENC,280.4,+,2023,Supplies and Materials,Audiovisual/Photographic Supplies
932465,31200,101,9/22/2022 16:29,PORD,P0169884,CDWG,U,125615,,,9/22/2022 16:26,ENC,1660.56,+,2023,Supplies and Materials,Audiovisual/Photographic Supplies
932465,31200,101,7/19/2022 10:22,E090,ENCR2202,ENCUMBRANCE ROLL,U,125615,,,7/1/2022 23:59,ENC,0,+,2023,Supplies and Materials,Audiovisual/Photographic Supplies
932465,31260,110,7/19/2022 12:09,J020,BDRL2201,BUDGET CARRY FORWARD,U,582290,,,7/1/2022 23:59,OBD,-265,-,2023,Supplies and Materials,Audiovisual/Photographic Supplies
932600,31250,101,11/28/2022 11:44,POBC,*0035945,Batch Close PO P0171984,U,125300,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 11:44,POBC,*0035945,Batch Close PO P0171984,U,125300,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 11:44,POBC,*0035945,Batch Close PO P0171984,U,125300,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 11:44,POBC,*0035945,Batch Close PO P0171984,U,125300,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 11:44,POBC,*0035945,Batch Close PO P0171984,U,125300,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 11:44,POBC,*0035945,Batch Close PO P0171984,U,125300,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 11:44,POBC,*0035945,Batch Close PO P0171984,U,125300,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 11:44,POBC,*0035945,Batch Close PO P0171984,U,125300,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31280,101,11/28/2022 11:41,POBC,*0035945,Batch Close PO P0170224,U,125200,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31280,101,11/28/2022 11:41,POBC,*0035945,Batch Close PO P0170224,U,125200,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31280,101,11/28/2022 11:41,POBC,*0035945,Batch Close PO P0170224,U,125200,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31280,101,11/28/2022 11:41,POBC,*0035945,Batch Close PO P0170224,U,125200,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31280,101,11/28/2022 11:41,POBC,*0035945,Batch Close PO P0170224,U,125200,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31280,101,11/28/2022 11:41,POBC,*0035945,Batch Close PO P0170224,U,125200,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31280,101,11/28/2022 11:41,POBC,*0035945,Batch Close PO P0170224,U,125200,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31280,101,11/28/2022 11:41,POBC,*0035945,Batch Close PO P0170224,U,125200,,,11/28/2022 0:00,ENC,0,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 6:50,INEI,U0261544,Staples Business Advantage,U,125300,,,11/28/2022 6:47,ENC,-10.25,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 6:50,INEI,U0261544,Staples Business Advantage,U,125300,,,11/28/2022 6:47,ENC,-36.35,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 6:50,INEI,U0261544,Staples Business Advantage,U,125300,,,11/28/2022 6:47,ENC,-12.61,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 6:50,INEI,U0261544,Staples Business Advantage,U,125300,,,11/28/2022 6:47,ENC,-12.22,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 6:50,INEI,U0261544,Staples Business Advantage,U,125300,,,11/28/2022 6:47,ENC,-11.54,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 6:50,INEI,U0261544,Staples Business Advantage,U,125300,,,11/28/2022 6:47,ENC,-11.54,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 6:50,INEI,U0261544,Staples Business Advantage,U,125300,,,11/28/2022 6:47,ENC,-9.99,-,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 6:50,INEI,U0261544,Staples Business Advantage,U,125300,,,11/28/2022 6:47,YTD,9.99,+,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 6:50,INEI,U0261544,Staples Business Advantage,U,125300,,,11/28/2022 6:47,YTD,10.25,+,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 6:50,INEI,U0261544,Staples Business Advantage,U,125300,,,11/28/2022 6:47,YTD,11.54,+,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 6:50,INEI,U0261544,Staples Business Advantage,U,125300,,,11/28/2022 6:47,YTD,11.54,+,2023,Supplies and Materials,Office Supplies     
932600,31250,101,11/28/2022 6:50,INEI,U0261544,Staples Business Advantage,U,125300,,,11/28/2022 6:47,YTD,12.22,+,2023,Supplies and Materials,Office Supplies     
